#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
MTHFD1	FLAD1	1862707	1847337	9606.ENSP00000450560	9606.ENSP00000292180	0.224	0	0	0	0	0	0	0.381	0	0.499
GUSB	CTSD	1848445	1843439	9606.ENSP00000302728	9606.ENSP00000236671	0	0	0	0	0	0	0	0.500	0	0.499
HSD17B6	ADH1B	1850063	1848863	9606.ENSP00000318631	9606.ENSP00000306606	0	0	0	0	0	0	0	0.500	0	0.499
RARS2	IMPDH2	1855052	1850365	9606.ENSP00000358549	9606.ENSP00000321584	0	0	0	0	0.236	0	0	0.371	0	0.498
G6PD	FBP1	1858108	1856276	9606.ENSP00000377192	9606.ENSP00000364475	0.161	0	0	0	0.089	0	0	0.396	0	0.498
ALDH1A2	UMPS	1843974	1843321	9606.ENSP00000249750	9606.ENSP00000232607	0	0	0	0	0	0	0	0.498	0	0.498
ACAA2	FARS2	1846948	1846404	9606.ENSP00000285093	9606.ENSP00000274680	0	0	0	0	0.070	0	0	0.483	0	0.498
GALE	DHDH	1856128	1842829	9606.ENSP00000363621	9606.ENSP00000221403	0	0	0	0	0.065	0	0	0.486	0	0.498
TXNRD3	ENO3	1861819	1850612	9606.ENSP00000430031	9606.ENSP00000324105	0	0	0	0	0.171	0.204	0	0.301	0	0.498
TXNRD3	ENO2	1861819	1843192	9606.ENSP00000430031	9606.ENSP00000229277	0	0	0	0	0.171	0.204	0	0.301	0	0.498
AMY2A	GPX7	1860016	1854188	9606.ENSP00000397582	9606.ENSP00000354677	0	0	0	0	0	0	0	0.498	0	0.498
CTSE	FTH1	1853647	1846327	9606.ENSP00000350911	9606.ENSP00000273550	0	0	0	0	0.091	0	0	0.471	0	0.498
DPP3	PEPD	1854021	1843701	9606.ENSP00000353701	9606.ENSP00000244137	0	0	0	0	0	0.467	0	0.097	0	0.498
MMP14	CTSK	1849042	1846209	9606.ENSP00000308208	9606.ENSP00000271651	0	0	0	0	0.084	0	0	0.475	0	0.498
NT5M	SHMT2	1857785	1851612	9606.ENSP00000373674	9606.ENSP00000333667	0	0	0	0	0	0	0	0.498	0	0.498
CDK3	MCM8	1860200	1856948	9606.ENSP00000400088	9606.ENSP00000368174	0	0	0	0	0.144	0.144	0	0.371	0	0.498
MCM8	CDK14	1856948	1845800	9606.ENSP00000368174	9606.ENSP00000265741	0	0	0	0	0.144	0.144	0	0.371	0	0.498
KARS	IMPDH2	1850738	1850365	9606.ENSP00000325448	9606.ENSP00000321584	0.067	0	0	0	0.184	0	0	0.394	0	0.498
TXNRD1	EPHX2	1861975	1861828	9606.ENSP00000434516	9606.ENSP00000430269	0	0	0	0	0	0	0	0.498	0	0.498
ACAA1	FARS2	1851610	1846404	9606.ENSP00000333664	9606.ENSP00000274680	0	0	0	0	0.070	0	0	0.483	0	0.498
ETFDH	SHMT2	1861685	1851612	9606.ENSP00000426638	9606.ENSP00000333667	0	0	0	0	0.072	0	0	0.482	0	0.498
G6PD	FBP2	1858108	1856279	9606.ENSP00000377192	9606.ENSP00000364486	0.161	0	0	0	0.089	0	0	0.396	0	0.498
MCM8	CDK16	1856948	1846467	9606.ENSP00000368174	9606.ENSP00000276052	0	0	0	0	0.144	0.144	0	0.371	0	0.498
TXNRD1	ENO3	1861975	1850612	9606.ENSP00000434516	9606.ENSP00000324105	0	0	0	0	0.171	0.204	0	0.301	0	0.498
TXNRD1	ENO2	1861975	1843192	9606.ENSP00000434516	9606.ENSP00000229277	0	0	0	0	0.171	0.204	0	0.301	0	0.498
TXNRD2	DMGDH	1858829	1844361	9606.ENSP00000383365	9606.ENSP00000255189	0.284	0	0	0	0.112	0	0	0.274	0	0.498
ETFDH	SHMT1	1861685	1850087	9606.ENSP00000426638	9606.ENSP00000318868	0	0	0	0	0.072	0	0	0.482	0	0.498
HADHB	FARS2	1850713	1846404	9606.ENSP00000325136	9606.ENSP00000274680	0	0	0	0	0.070	0	0	0.483	0	0.498
CTSE	ALPPL2	1853647	1847576	9606.ENSP00000350911	9606.ENSP00000295453	0	0	0	0	0	0	0	0.497	0	0.497
ALPL	CTSE	1856185	1853647	9606.ENSP00000363965	9606.ENSP00000350911	0	0	0	0	0	0	0	0.497	0	0.497
PDHA1	DGKE	1857098	1846882	9606.ENSP00000369134	9606.ENSP00000284061	0	0	0	0	0.070	0.482	0	0	0	0.497
HDAC1	CCNB1	1855935	1844435	9606.ENSP00000362649	9606.ENSP00000256442	0	0	0	0	0	0.133	0	0.443	0	0.497
ALPP	CTSD	1857973	1843439	9606.ENSP00000375881	9606.ENSP00000236671	0	0	0	0	0	0	0	0.497	0	0.497
HKDC1	PGAM2	1853078	1847848	9606.ENSP00000346643	9606.ENSP00000297283	0	0	0	0	0.108	0	0	0.460	0	0.497
PPIP5K1	NUDT10	1858434	1853359	9606.ENSP00000380129	9606.ENSP00000348831	0	0	0	0	0.067	0	0	0.483	0	0.497
GAPDH	CFTR	1843185	1842118	9606.ENSP00000229239	9606.ENSP00000003084	0	0	0	0	0	0	0	0.497	0	0.497
ALPPL2	CTSD	1847576	1843439	9606.ENSP00000295453	9606.ENSP00000236671	0	0	0	0	0	0	0	0.497	0	0.497
MTHFD1	BCAT2	1862707	1850502	9606.ENSP00000450560	9606.ENSP00000322991	0	0	0	0	0	0	0	0.497	0	0.497
PGM3	HAGH	1861666	1858485	9606.ENSP00000425809	9606.ENSP00000380514	0	0	0	0	0	0	0	0.497	0	0.497
EARS2	ENO2	1852703	1843192	9606.ENSP00000343488	9606.ENSP00000229277	0.268	0	0	0	0.075	0	0	0.317	0	0.497
ALPL	CTSD	1856185	1843439	9606.ENSP00000363965	9606.ENSP00000236671	0	0	0	0	0	0	0	0.497	0	0.497
TOP2B	DTYMK	1859958	1848672	9606.ENSP00000396704	9606.ENSP00000304802	0.283	0	0	0	0.091	0	0	0.291	0	0.497
ENO4	EARS2	1852949	1852703	9606.ENSP00000345555	9606.ENSP00000343488	0.268	0	0	0	0.075	0	0	0.317	0	0.497
GART	ACAA2	1857440	1846948	9606.ENSP00000371236	9606.ENSP00000285093	0	0	0	0	0	0	0	0.497	0	0.497
NUDT10	PPIP5K2	1853359	1849597	9606.ENSP00000348831	9606.ENSP00000313070	0	0	0	0	0.067	0	0	0.483	0	0.497
ALPP	CTSE	1857973	1853647	9606.ENSP00000375881	9606.ENSP00000350911	0	0	0	0	0	0	0	0.497	0	0.497
AKR1C3	DHDH	1857244	1842829	9606.ENSP00000369927	9606.ENSP00000221403	0	0	0	0	0.077	0	0	0.477	0	0.497
CTSE	ALPI	1853647	1847579	9606.ENSP00000350911	9606.ENSP00000295463	0	0	0	0	0	0	0	0.497	0	0.497
PPIP5K1	NUDT11	1858434	1856417	9606.ENSP00000380129	9606.ENSP00000365160	0	0	0	0	0.067	0	0	0.483	0	0.497
ALPI	CTSD	1847579	1843439	9606.ENSP00000295463	9606.ENSP00000236671	0	0	0	0	0	0	0	0.497	0	0.497
TOP2A	NEIL1	1860923	1853137	9606.ENSP00000411532	9606.ENSP00000347170	0	0	0	0	0	0	0	0.498	0	0.497
DHRS4	HSD17B6	1850804	1850063	9606.ENSP00000326219	9606.ENSP00000318631	0	0	0.355	0	0	0	0	0.252	0	0.496
FURIN	LNPEP	1846002	1843286	9606.ENSP00000268171	9606.ENSP00000231368	0	0	0	0	0	0	0	0.496	0	0.496
THOP1	ACADS	1848646	1843634	9606.ENSP00000304467	9606.ENSP00000242592	0	0	0	0	0	0	0	0.496	0	0.496
NT5C1B	NT5E	1853911	1844535	9606.ENSP00000352904	9606.ENSP00000257770	0	0	0	0	0	0	0	0.496	0	0.496
ALPL	ASRGL1	1856185	1848336	9606.ENSP00000363965	9606.ENSP00000301776	0	0	0	0	0	0	0	0.495	0	0.496
HDAC9	CDK1	1860731	1858283	9606.ENSP00000408617	9606.ENSP00000378699	0	0	0	0	0	0.103	0	0.462	0	0.496
NAGK	KYNU	1859399	1845495	9606.ENSP00000389087	9606.ENSP00000264170	0	0	0	0	0	0.496	0	0	0	0.495
PDHA1	GAPDH	1857098	1843185	9606.ENSP00000369134	9606.ENSP00000229239	0	0	0	0	0.172	0	0	0.415	0	0.495
GART	RPS2	1857440	1852518	9606.ENSP00000371236	9606.ENSP00000341885	0	0	0	0	0.143	0	0	0.436	0	0.495
GLDC	MCCC2	1857365	1852725	9606.ENSP00000370737	9606.ENSP00000343657	0	0	0	0	0	0	0	0.496	0	0.495
PDE3A	NOS2	1853786	1850906	9606.ENSP00000351957	9606.ENSP00000327251	0	0	0	0	0	0	0	0.494	0	0.495
MMAB	MCCC1	1862304	1845775	9606.ENSP00000445920	9606.ENSP00000265594	0	0	0	0	0	0	0	0.496	0	0.495
RBKS	MGST2	1848883	1845761	9606.ENSP00000306817	9606.ENSP00000265498	0	0	0	0	0	0	0	0.495	0	0.495
LARS	ACP2	1858198	1844482	9606.ENSP00000377954	9606.ENSP00000256997	0	0	0	0	0	0	0	0.495	0	0.495
GLDC	ALDH9A1	1857365	1853096	9606.ENSP00000370737	9606.ENSP00000346827	0	0	0	0	0.063	0.167	0	0.405	0	0.495
GLUD2	IMPDH2	1850940	1850365	9606.ENSP00000327589	9606.ENSP00000321584	0	0	0	0	0	0	0	0.495	0	0.495
NOS1	UROD	1852004	1843815	9606.ENSP00000337459	9606.ENSP00000246337	0	0	0	0	0	0	0	0.495	0	0.495
ACADM	CMPK1	1860801	1855566	9606.ENSP00000409612	9606.ENSP00000360939	0	0	0	0	0	0	0	0.495	0	0.495
HSD17B3	HSD11B2	1856269	1849905	9606.ENSP00000364412	9606.ENSP00000316786	0	0	0	0	0	0	0	0.495	0	0.495
IMPDH2	GLUD1	1850365	1846542	9606.ENSP00000321584	9606.ENSP00000277865	0	0	0	0	0	0	0	0.495	0	0.495
PDK2	WRNIP1	1861508	1857283	9606.ENSP00000420927	9606.ENSP00000370150	0	0	0	0	0	0	0	0.495	0	0.495
ALPL	KLKB1	1856185	1845596	9606.ENSP00000363965	9606.ENSP00000264690	0	0	0	0	0	0	0	0.496	0	0.495
ALDH7A1	UMPS	1859243	1843321	9606.ENSP00000387123	9606.ENSP00000232607	0	0	0	0	0	0	0	0.495	0	0.495
NPR1	GBA	1854849	1849713	9606.ENSP00000357669	9606.ENSP00000314508	0	0	0	0	0	0	0	0.495	0	0.495
CDK16	PAPOLA	1846467	1842579	9606.ENSP00000276052	9606.ENSP00000216277	0	0	0	0	0	0.467	0	0.091	0	0.494
PGAM2	PDHA2	1847848	1847558	9606.ENSP00000297283	9606.ENSP00000295266	0	0	0	0	0.088	0	0	0.468	0	0.494
CTSS	FURIN	1854929	1846002	9606.ENSP00000357981	9606.ENSP00000268171	0	0	0	0	0	0	0	0.494	0	0.494
PFKP	IMPDH2	1857335	1850365	9606.ENSP00000370517	9606.ENSP00000321584	0	0	0	0	0.118	0	0	0.450	0	0.494
TH	NOS3	1857346	1847875	9606.ENSP00000370571	9606.ENSP00000297494	0	0	0	0	0	0	0	0.494	0	0.494
UCKL1	ACACA	1853023	1852858	9606.ENSP00000346155	9606.ENSP00000344789	0.276	0	0	0	0.116	0.274	0	0	0	0.494
CDK16	PAPOLG	1846467	1843497	9606.ENSP00000276052	9606.ENSP00000238714	0	0	0	0	0	0.467	0	0.091	0	0.494
CFD	FTH1	1851434	1846327	9606.ENSP00000332139	9606.ENSP00000273550	0	0	0	0	0	0	0	0.494	0	0.494
PRMT8	KAT2B	1857550	1845408	9606.ENSP00000372067	9606.ENSP00000263754	0	0	0	0	0	0.362	0	0.238	0	0.493
GALK2	GUSB	1862829	1848445	9606.ENSP00000453129	9606.ENSP00000302728	0.284	0	0	0	0	0	0	0.321	0	0.493
ACAA2	HSD17B10	1846948	1842303	9606.ENSP00000285093	9606.ENSP00000168216	0.102	0	0	0	0.178	0.111	0	0.319	0	0.493
CDK14	PAPOLA	1845800	1842579	9606.ENSP00000265741	9606.ENSP00000216277	0	0	0	0	0	0.467	0	0.088	0	0.493
NQO1	HPRT1	1850182	1847973	9606.ENSP00000319788	9606.ENSP00000298556	0	0	0	0	0	0	0	0.494	0	0.493
GLO1	ACACB	1855892	1852406	9606.ENSP00000362463	9606.ENSP00000341044	0	0	0	0	0	0	0	0.493	0	0.493
UCKL1	TYMS	1853023	1849803	9606.ENSP00000346155	9606.ENSP00000315644	0	0	0	0	0	0	0	0.493	0	0.493
GLO1	ACACA	1855892	1852858	9606.ENSP00000362463	9606.ENSP00000344789	0	0	0	0	0	0	0	0.493	0	0.493
GLDC	ALDH3A2	1857365	1852975	9606.ENSP00000370737	9606.ENSP00000345774	0	0	0	0	0	0.167	0	0.417	0	0.493
ENPP4	CA5A	1850006	1849209	9606.ENSP00000318066	9606.ENSP00000309649	0	0	0	0	0	0	0	0.494	0	0.493
ENO3	ALDH2	1850612	1844978	9606.ENSP00000324105	9606.ENSP00000261733	0	0	0	0	0.136	0.106	0	0.397	0	0.493
PDE9A	SULT1E1	1847290	1843091	9606.ENSP00000291539	9606.ENSP00000226444	0	0	0	0	0	0.494	0	0	0	0.493
ALDH3A2	UMPS	1852975	1843321	9606.ENSP00000345774	9606.ENSP00000232607	0	0	0	0	0	0	0	0.493	0	0.493
PFKP	DGKA	1857335	1851035	9606.ENSP00000370517	9606.ENSP00000328405	0	0	0	0	0	0	0	0.493	0	0.493
PDE6C	GRK1	1855486	1851775	9606.ENSP00000360502	9606.ENSP00000334876	0	0	0	0	0	0.103	0	0.459	0	0.493
CTSE	CTSL2	1853647	1844700	9606.ENSP00000350911	9606.ENSP00000259470	0	0	0	0	0.209	0	0	0.386	0	0.493
UCK2	TYMP	1854680	1844096	9606.ENSP00000356853	9606.ENSP00000252029	0	0	0	0	0	0	0	0.491	0	0.492
GART	PHLPP2	1857440	1853322	9606.ENSP00000371236	9606.ENSP00000348611	0	0	0	0	0	0.216	0	0.379	0	0.492
YARS	HTRA2	1855915	1844566	9606.ENSP00000362576	9606.ENSP00000258080	0	0	0	0	0	0	0	0.492	0	0.492
ALPP	AHCY	1857973	1842666	9606.ENSP00000375881	9606.ENSP00000217426	0	0	0	0	0	0	0	0.492	0	0.492
DHFR	UMPS	1859928	1843321	9606.ENSP00000396308	9606.ENSP00000232607	0	0	0	0	0.073	0	0	0.474	0	0.492
DNM1	MYH14	1855784	1845102	9606.ENSP00000362014	9606.ENSP00000262269	0	0	0	0	0.157	0.154	0	0.345	0	0.492
PDHB	IDH3G	1848936	1842676	9606.ENSP00000307241	9606.ENSP00000217901	0	0	0	0	0.114	0	0	0.450	0	0.492
ALDH9A1	AGXT2	1853096	1843287	9606.ENSP00000346827	9606.ENSP00000231420	0.224	0	0	0	0.109	0.108	0	0.274	0	0.492
ACADM	PGAM1	1860801	1855378	9606.ENSP00000409612	9606.ENSP00000359991	0	0	0	0	0	0	0	0.492	0	0.492
RARS	GAPDH	1843297	1843185	9606.ENSP00000231572	9606.ENSP00000229239	0	0	0	0	0	0	0	0.492	0	0.492
TOP2A	DARS2	1860923	1854295	9606.ENSP00000411532	9606.ENSP00000355086	0	0	0	0	0.392	0	0	0.200	0	0.492
PAPOLB	CARS2	1858972	1844505	9606.ENSP00000384700	9606.ENSP00000257347	0	0	0	0	0.070	0	0	0.476	0	0.492
TOP2B	DARS2	1859958	1854295	9606.ENSP00000396704	9606.ENSP00000355086	0	0	0	0	0.392	0	0	0.200	0	0.492
HSD17B2	RDH8	1842388	1842314	9606.ENSP00000199936	9606.ENSP00000171214	0	0	0.492	0	0	0	0	0	0	0.492
NOS2	MMP14	1850906	1849042	9606.ENSP00000327251	9606.ENSP00000308208	0	0	0	0	0	0	0	0.491	0	0.492
GPX5	GSTO1	1859641	1855084	9606.ENSP00000392398	9606.ENSP00000358727	0	0	0	0	0	0	0	0.492	0	0.492
APEX2	NUDT1	1856215	1852224	9606.ENSP00000364126	9606.ENSP00000339503	0	0	0	0	0	0	0	0.492	0	0.492
F7	CASP8	1856334	1853692	9606.ENSP00000364731	9606.ENSP00000351273	0	0	0	0	0	0	0	0.492	0	0.492
PKLR	GLUD1	1852273	1846542	9606.ENSP00000339933	9606.ENSP00000277865	0	0	0	0	0.171	0.234	0	0.263	0	0.491
CCNC	CDK11A	1861768	1858946	9606.ENSP00000428982	9606.ENSP00000384442	0	0	0	0	0	0.301	0	0.302	0	0.491
MTHFD1L	FLAD1	1854567	1847337	9606.ENSP00000356290	9606.ENSP00000292180	0.224	0	0	0	0	0	0	0.371	0	0.491
AMY2A	UMPS	1860016	1843321	9606.ENSP00000397582	9606.ENSP00000232607	0	0	0	0	0	0	0	0.492	0	0.491
ATIC	GAPDH	1843445	1843185	9606.ENSP00000236959	9606.ENSP00000229239	0	0	0	0	0	0	0	0.491	0	0.491
EARS2	IMPDH2	1852703	1850365	9606.ENSP00000343488	9606.ENSP00000321584	0.097	0	0	0	0.134	0.096	0	0.365	0	0.491
AMY2B	UMPS	1854169	1843321	9606.ENSP00000354610	9606.ENSP00000232607	0	0	0	0	0	0	0	0.492	0	0.491
CDK14	PAPOLG	1845800	1843497	9606.ENSP00000265741	9606.ENSP00000238714	0	0	0	0	0	0.467	0	0.085	0	0.491
PSMA7	DNM3	1855365	1853642	9606.ENSP00000359910	9606.ENSP00000350876	0	0	0	0	0	0	0	0.492	0	0.491
DNM1	PSMA7	1855784	1855365	9606.ENSP00000362014	9606.ENSP00000359910	0	0	0	0	0	0	0	0.492	0	0.491
ADH1B	ALDOC	1848863	1843081	9606.ENSP00000306606	9606.ENSP00000226253	0	0	0	0	0.076	0	0	0.472	0	0.491
EHHADH	AGXT2	1843305	1843287	9606.ENSP00000231887	9606.ENSP00000231420	0	0	0	0	0	0	0	0.491	0	0.491
PAPOLB	CDK14	1858972	1845800	9606.ENSP00000384700	9606.ENSP00000265741	0	0	0	0	0	0.467	0	0.085	0	0.491
CES5A	ADH4	1861763	1845763	9606.ENSP00000428864	9606.ENSP00000265512	0	0	0	0	0	0	0	0.490	0	0.490
PCBD2	TPH1	1844337	1843985	9606.ENSP00000254908	9606.ENSP00000250018	0.284	0	0	0	0	0	0	0.317	0	0.490
FBP2	ENO3	1856279	1850612	9606.ENSP00000364486	9606.ENSP00000324105	0	0	0	0	0.114	0	0	0.448	0	0.490
TH	PCBD2	1857346	1844337	9606.ENSP00000370571	9606.ENSP00000254908	0.284	0	0	0	0	0	0	0.317	0	0.490
TPH2	PCBD2	1851106	1844337	9606.ENSP00000329093	9606.ENSP00000254908	0.284	0	0	0	0	0	0	0.317	0	0.490
ENO4	ENO2	1852949	1843192	9606.ENSP00000345555	9606.ENSP00000229277	0	0	0	0.652	0	0	0.360	0.601	0	0.490
TPH2	PCBD1	1851106	1848043	9606.ENSP00000329093	9606.ENSP00000299299	0.284	0	0	0	0	0	0	0.317	0	0.490
SHMT2	FARSA	1851612	1850232	9606.ENSP00000333667	9606.ENSP00000320309	0.226	0	0	0	0.090	0	0	0.334	0	0.490
TK2	MAP3K13	1861078	1845669	9606.ENSP00000414334	9606.ENSP00000265026	0	0	0	0	0	0	0	0.490	0	0.490
SHMT2	NT5C	1851612	1843767	9606.ENSP00000333667	9606.ENSP00000245552	0	0	0	0	0	0	0	0.490	0	0.490
TBXAS1	NOS3	1859424	1847875	9606.ENSP00000389414	9606.ENSP00000297494	0	0	0	0	0	0	0	0.490	0	0.490
FBP2	GPX6	1856279	1854158	9606.ENSP00000364486	9606.ENSP00000354581	0	0	0	0	0.070	0	0	0.474	0	0.490
GPX2	ALDH3A1	1857838	1843050	9606.ENSP00000374265	9606.ENSP00000225740	0	0	0	0	0.065	0	0	0.477	0	0.490
CASP3	DNMT3A	1849375	1845601	9606.ENSP00000311032	9606.ENSP00000264709	0	0	0	0	0	0	0	0.488	0	0.489
GLDC	ALDH1A3	1857365	1851450	9606.ENSP00000370737	9606.ENSP00000332256	0	0	0	0	0	0.167	0	0.412	0	0.489
KAT8	DGKI	1860574	1847128	9606.ENSP00000406037	9606.ENSP00000288490	0	0	0	0	0	0	0	0.489	0	0.489
YARS2	CARS2	1850272	1844505	9606.ENSP00000320658	9606.ENSP00000257347	0	0	0	0	0.229	0.109	0	0.317	0	0.489
G6PD	ALDH9A1	1858108	1853096	9606.ENSP00000377192	9606.ENSP00000346827	0	0	0	0	0	0.124	0	0.441	0	0.489
TKTL1	ENO2	1855134	1843192	9606.ENSP00000358931	9606.ENSP00000229277	0	0	0	0	0.289	0	0	0.312	0	0.489
TOP2B	FTH1	1859958	1846327	9606.ENSP00000396704	9606.ENSP00000273550	0	0	0	0	0	0	0	0.489	0	0.489
HSD3B1	FARS2	1855017	1846404	9606.ENSP00000358421	9606.ENSP00000274680	0	0	0	0	0	0	0	0.489	0	0.489
TKTL1	ENO4	1855134	1852949	9606.ENSP00000358931	9606.ENSP00000345555	0	0	0	0	0.289	0	0	0.312	0	0.489
TKTL2	ENO2	1846677	1843192	9606.ENSP00000280605	9606.ENSP00000229277	0	0	0	0	0.289	0	0	0.312	0	0.489
HSD3B2	FARS2	1855019	1846404	9606.ENSP00000358424	9606.ENSP00000274680	0	0	0	0	0	0	0	0.489	0	0.489
GART	DNMT1	1857440	1853859	9606.ENSP00000371236	9606.ENSP00000352516	0	0	0	0	0.125	0	0	0.440	0	0.489
GLUL	DHODH	1849018	1842732	9606.ENSP00000307900	9606.ENSP00000219240	0	0	0	0	0	0	0	0.489	0	0.489
KAT8	HDAC11	1860574	1847620	9606.ENSP00000406037	9606.ENSP00000295757	0	0	0	0	0	0.263	0	0.336	0	0.489
HADH	CFD	1859056	1851434	9606.ENSP00000385638	9606.ENSP00000332139	0	0	0	0	0	0	0	0.489	0	0.489
ENO4	TKTL2	1852949	1846677	9606.ENSP00000345555	9606.ENSP00000280605	0	0	0	0	0.289	0	0	0.312	0	0.489
NOS2	PDE3B	1850906	1846771	9606.ENSP00000327251	9606.ENSP00000282096	0	0	0	0	0	0	0	0.489	0	0.489
ALOX5	MMP2	1856107	1842719	9606.ENSP00000363512	9606.ENSP00000219070	0	0	0	0	0	0	0	0.489	0	0.489
TKTL1	ENO3	1855134	1850612	9606.ENSP00000358931	9606.ENSP00000324105	0	0	0	0	0.289	0	0	0.312	0	0.489
CASP2	PDE6A	1849559	1844368	9606.ENSP00000312664	9606.ENSP00000255266	0	0	0	0	0	0	0	0.489	0	0.489
TOP2A	DTYMK	1860923	1848672	9606.ENSP00000411532	9606.ENSP00000304802	0.283	0	0	0	0.091	0	0	0.279	0	0.489
TOP2A	GALE	1860923	1856128	9606.ENSP00000411532	9606.ENSP00000363621	0.064	0	0	0	0	0	0	0.475	0	0.488
ACACA	RPS5	1852858	1842374	9606.ENSP00000344789	9606.ENSP00000196551	0	0	0	0	0.157	0	0	0.418	0	0.488
DHRS4	EHHADH	1850804	1843305	9606.ENSP00000326219	9606.ENSP00000231887	0	0	0	0	0.076	0.074	0	0.450	0	0.488
SHMT2	CLPB	1851612	1847462	9606.ENSP00000333667	9606.ENSP00000294053	0	0	0	0	0	0	0	0.488	0	0.488
HSPA5	ENO2	1850618	1843192	9606.ENSP00000324173	9606.ENSP00000229277	0	0	0	0	0.115	0.104	0	0.407	0	0.488
ZCCHC11	PAPOLA	1844488	1842579	9606.ENSP00000257177	9606.ENSP00000216277	0	0	0	0	0.063	0.151	0	0.408	0	0.488
ALDH1B1	UMPS	1856733	1843321	9606.ENSP00000366927	9606.ENSP00000232607	0	0	0	0	0	0	0	0.488	0	0.488
GLDC	KYNU	1857365	1845495	9606.ENSP00000370737	9606.ENSP00000264170	0	0	0	0	0.107	0	0	0.450	0	0.488
ZCCHC11	PAPOLG	1844488	1843497	9606.ENSP00000257177	9606.ENSP00000238714	0	0	0	0	0.063	0.151	0	0.408	0	0.488
CYB5R2	PAPSS1	1848071	1845706	9606.ENSP00000299498	9606.ENSP00000265174	0	0	0	0	0	0	0	0.488	0	0.487
PADI4	ARG2	1856302	1844992	9606.ENSP00000364597	9606.ENSP00000261783	0	0	0	0	0	0	0	0.488	0	0.487
SHMT2	AHCYL2	1851612	1849827	9606.ENSP00000333667	9606.ENSP00000315931	0	0	0	0	0.209	0	0	0.378	0	0.487
MTHFD1	BCAT1	1862707	1862253	9606.ENSP00000450560	9606.ENSP00000443459	0	0	0	0	0	0	0	0.487	0	0.487
SARS2	ENO3	1864854	1850612	9606.ENSP00000472847	9606.ENSP00000324105	0.124	0	0	0	0.113	0	0	0.393	0	0.487
DUSP15	IYD	1852486	1843209	9606.ENSP00000341658	9606.ENSP00000229447	0	0	0	0	0.070	0	0	0.472	0	0.487
CYB5R3	PAPSS1	1854124	1845706	9606.ENSP00000354468	9606.ENSP00000265174	0	0	0	0	0	0	0	0.488	0	0.487
GSS	ASNS	1842630	1842325	9606.ENSP00000216951	9606.ENSP00000175506	0	0	0	0	0	0.389	0	0.195	0	0.487
ACY1	ACP2	1858928	1844482	9606.ENSP00000384296	9606.ENSP00000256997	0	0	0	0	0	0	0	0.487	0	0.487
GUCY2C	CFTR	1844851	1842118	9606.ENSP00000261170	9606.ENSP00000003084	0	0	0	0	0	0	0	0.487	0	0.487
GART	PHLPP1	1857440	1845202	9606.ENSP00000371236	9606.ENSP00000262719	0	0	0	0	0	0.216	0	0.373	0	0.487
PAPSS2	CYB5R2	1860582	1848071	9606.ENSP00000406157	9606.ENSP00000299498	0	0	0	0	0	0	0	0.488	0	0.487
PGA4	CTSA	1856822	1855691	9606.ENSP00000367391	9606.ENSP00000361562	0	0	0	0	0.073	0.149	0	0.401	0	0.487
ALDH1A3	EHHADH	1851450	1843305	9606.ENSP00000332256	9606.ENSP00000231887	0	0	0	0	0	0	0	0.487	0	0.487
GLO1	F13A1	1855892	1845635	9606.ENSP00000362463	9606.ENSP00000264870	0	0	0	0	0	0	0	0.488	0	0.487
GALT	FHIT	1856937	1852550	9606.ENSP00000368119	9606.ENSP00000342087	0	0	0	0	0	0	0	0.487	0	0.487
TXNRD1	HAGH	1861975	1858485	9606.ENSP00000434516	9606.ENSP00000380514	0	0	0	0	0	0	0	0.486	0	0.487
ALDH3A2	AGXT2	1852975	1843287	9606.ENSP00000345774	9606.ENSP00000231420	0.224	0	0	0	0.109	0.108	0	0.266	0	0.486
ADH7	AKR1C1	1861470	1857297	9606.ENSP00000420269	9606.ENSP00000370254	0	0	0	0	0.076	0	0	0.466	0	0.486
CA5B	AANAT	1849682	1844016	9606.ENSP00000314099	9606.ENSP00000250615	0	0	0	0	0	0	0	0.486	0	0.486
PRSS3	CPB1	1854099	1846826	9606.ENSP00000354280	9606.ENSP00000282957	0	0	0	0	0.226	0	0	0.363	0	0.486
HADH	ECE1	1859056	1856200	9606.ENSP00000385638	9606.ENSP00000364028	0	0	0	0	0	0	0	0.486	0	0.486
THOP1	LNPEP	1848646	1843286	9606.ENSP00000304467	9606.ENSP00000231368	0	0	0	0	0	0	0	0.486	0	0.486
TK2	TYMP	1861078	1844096	9606.ENSP00000414334	9606.ENSP00000252029	0	0	0	0	0	0	0	0.486	0	0.486
PRSS1	CPB1	1849102	1846826	9606.ENSP00000308720	9606.ENSP00000282957	0	0	0	0	0.226	0	0	0.363	0	0.486
SMARCAD1	TADA2A	1853785	1843019	9606.ENSP00000351947	9606.ENSP00000225396	0	0	0	0	0	0.435	0	0.129	0	0.486
ACACA	HSP90AA1	1852858	1851814	9606.ENSP00000344789	9606.ENSP00000335153	0	0	0	0	0	0.116	0	0.442	0	0.486
MMP1	NOS3	1850481	1847875	9606.ENSP00000322788	9606.ENSP00000297494	0	0	0	0	0	0	0	0.486	0	0.486
BCKDHB	GAPDH	1850040	1843185	9606.ENSP00000318351	9606.ENSP00000229239	0	0	0	0	0.065	0	0	0.473	0	0.486
